candidate_identity,snapshot_sha256,stage_order,stage_id,stage_reached,stage_invoked,invocation_count,result_state,result_code,output_sha256,observation_mode
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,014ed356f0b8546ea696aa096c52b014354bbe676e3685dc326597b854392db2,1,institutional_candidate_construction,true,true,1,PASS,CANDIDATE_CONSTRUCTED,5f02772dafa6245c79b756719517736e7495afb54ad7ec62bac6a6dcd3034c29,CANONICAL_GOVERNED_COMPLETE_STACK
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,014ed356f0b8546ea696aa096c52b014354bbe676e3685dc326597b854392db2,2,institutional_base_decision,true,true,1,FAIL,REJECT,91bca9ff3a0d6b38b9d98a5e07c1fc727b8c7f35d6e34a30b711f46f986aef59,CANONICAL_GOVERNED_COMPLETE_STACK
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,014ed356f0b8546ea696aa096c52b014354bbe676e3685dc326597b854392db2,3,institutional_stress,true,true,1,NOT_APPLICABLE,BASE_DECISION_REJECTED,91bca9ff3a0d6b38b9d98a5e07c1fc727b8c7f35d6e34a30b711f46f986aef59,CANONICAL_GOVERNED_COMPLETE_STACK
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,014ed356f0b8546ea696aa096c52b014354bbe676e3685dc326597b854392db2,4,institutional_trade_plan_optimizer,true,true,1,NOT_APPLICABLE,UPSTREAM_DECISION_REJECTED,91bca9ff3a0d6b38b9d98a5e07c1fc727b8c7f35d6e34a30b711f46f986aef59,CANONICAL_GOVERNED_COMPLETE_STACK
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,014ed356f0b8546ea696aa096c52b014354bbe676e3685dc326597b854392db2,5,terminal_institutional_decision,true,true,1,FAIL,REJECT,91bca9ff3a0d6b38b9d98a5e07c1fc727b8c7f35d6e34a30b711f46f986aef59,CANONICAL_GOVERNED_COMPLETE_STACK
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,014ed356f0b8546ea696aa096c52b014354bbe676e3685dc326597b854392db2,6,portfolio_allocation,true,true,1,FAIL,SKIP,384d313c03c7161a422a50a8fefcb0b740167d36e92d8912836923459401e18a,CANONICAL_GOVERNED_COMPLETE_STACK
