candidate_identity,set_id,condition_ids,cardinality,solution_state,proof_complete
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,NONE,,UNKNOWN,NO_SUFFICIENT_SET_PROVEN,true
