boundary,contract_version,certificate_sha256,report_sha256,readiness,candidate_identity,snapshot_sha256,source_commit
D1,DSI-002D1-v1.0.0,9f77ab011b1151d7f7e5a3227dca7ccc464cc9d6685be469a62fba15dad0fe8d,0f73bee7f0855f0818aecdedcff40b7e969efd08e6b8f2f3c8eef5a5883d4f1a,READY_FOR_COMPLETE_STACK_BASELINE_RENEWAL,RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,014ed356f0b8546ea696aa096c52b014354bbe676e3685dc326597b854392db2,315cd395f91f5c02ceff9a3df6ef0c3510316abb
B2,DSI-002B2-v1.0.0,1ff592dfd26b6ff7f6c6d86a09eedd7a8b6c388c5617ee3e0897e90ebd27002d,02a0be123328cbf9330a5a9b8405748a2865e875ff5bf4e46344375ec64eb32a,READY_FOR_COMPLETE_STACK_RECORDED_BASELINE,RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,014ed356f0b8546ea696aa096c52b014354bbe676e3685dc326597b854392db2,315cd395f91f5c02ceff9a3df6ef0c3510316abb
C2,DSI-002C2-v1.0.0,4ae21dc7ced023a25652043e2681e244eef1320816d3d755d81d220a76dfe8f6,788e452cce5a492a7b039530f9a4be8727656cef8b3a645a30d8fe9aa140cc03,READY_FOR_COMPLETE_STACK_STAGE_ATTRIBUTION,RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,014ed356f0b8546ea696aa096c52b014354bbe676e3685dc326597b854392db2,315cd395f91f5c02ceff9a3df6ef0c3510316abb
D2,DSI-002D2-v1.0.0,17dbd547f3ee46db01e203cca07126fe5472225bda893a8d6c28fc72855b07c2,945b696dba091a6dbfb52094860053fd9025b9afe87b2ce89accba25c5127e5f,READY_FOR_GOVERNED_STAGE_ATTRIBUTION_RESEARCH,RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,014ed356f0b8546ea696aa096c52b014354bbe676e3685dc326597b854392db2,315cd395f91f5c02ceff9a3df6ef0c3510316abb
CURRENT_INSTITUTIONAL_ENGINE,CURRENT_SOURCE_SHA256,82ddd0e10427fea97c1b489ca8009eb5e3debe8d9274b928791aca89afae9539,NOT_APPLICABLE,SOURCE_BOUND,RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,014ed356f0b8546ea696aa096c52b014354bbe676e3685dc326597b854392db2,d8a668383961c1876dc927be29cdfa6d8a326218
CURRENT_STRESS_EVALUATOR,CURRENT_SOURCE_SHA256,34476ce8eed112c591db479f2596725824126bef691abebd242a44d54515bfa5,NOT_APPLICABLE,SOURCE_BOUND,RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,014ed356f0b8546ea696aa096c52b014354bbe676e3685dc326597b854392db2,d8a668383961c1876dc927be29cdfa6d8a326218
CURRENT_TRADE_PLAN_OPTIMIZER,CURRENT_SOURCE_SHA256,35e7462226e8e2c74980ea2381c515d9b2cc5de2035805f078dfda9377f1a48d,NOT_APPLICABLE,SOURCE_BOUND,RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,014ed356f0b8546ea696aa096c52b014354bbe676e3685dc326597b854392db2,d8a668383961c1876dc927be29cdfa6d8a326218
CURRENT_APPLICATION_SERVICE,CURRENT_SOURCE_SHA256,922e267a70ae3bc0af904b012249ad50aeb0f5e621b858062fa0cdbf6238228d,NOT_APPLICABLE,SOURCE_BOUND,RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,014ed356f0b8546ea696aa096c52b014354bbe676e3685dc326597b854392db2,d8a668383961c1876dc927be29cdfa6d8a326218
