candidate_identity,observed_arm,paired_arm,paired_arm_available,comparison_state,unexplained_divergence
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,RAW,ADJUSTED,false,UNKNOWN_SINGLE_SIGNED_ARM,false
