accepted,candidate_identity,deterministic_reconstruction_verified,evaluator_count,evaluator_lineage_verified,incomplete_block_verified,point_in_time_verified,production_influence,readiness,snapshot_sha256,tamper_block_verified,unsupported_policy_block_verified
True,RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,True,7,True,True,True,False,READY_FOR_FROZEN_EVALUATOR_REPLAY,014ed356f0b8546ea696aa096c52b014354bbe676e3685dc326597b854392db2,True,True
