candidate_identity,cardinality,condition_ids,proof_status,search_space_cardinality,semantic_validity,state_hash,subset_id,target,target_reached,tested_ordinal
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,4,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,7c5ff259823896128c8ea063cc27ec28e0ab4e8a39e7ca14ced3e1666a5c44a0,ARM-3F84AACE52FDD681D0A1,INSTITUTIONAL_APPROVAL,false,73
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,4,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,d1757d6c29f64aaa16acc3f30ede103965629c402896b20cd2ac26f064255dee,ARM-EB02C3B9EB0F36E42EFC,INSTITUTIONAL_APPROVAL,false,72
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,4,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,14cd7fc18d0de52c4bbfddef9ba9d966ee49d62ba0a104ce4c6dfddd4ed432f8,ARM-6DA5EFCC15B621751DC6,INSTITUTIONAL_APPROVAL,false,74
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,4ad29478b864a3bbdc1b5f14d4d964c587c20a2c2104e4316120ac9d3847c349,ARM-F3AD25B5B8205621DC9C,INSTITUTIONAL_APPROVAL,false,120
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,a6289db2451621775e57d8712a54e29ebd0830ce7bd8193fa0405c5d18c25f08,ARM-07FE9EDEA1AAE43445DD,INSTITUTIONAL_APPROVAL,false,116
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,cf25510968ea4549a71135a55fc0d787371664930d70a19d5b08f14161e8c3c8,ARM-DDF09E0C6D00ABD7EFDF,INSTITUTIONAL_APPROVAL,false,115
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,c41df65f7e1d472a3856eb40edea9f220370ea303e3c561f6fbe11fc060ea1eb,ARM-BC95E76A2C3506740324,INSTITUTIONAL_APPROVAL,false,117
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,70985f76078dbc426b4403009ad7ab5d0e8961f59cdf6b3af9eeb50b5bd7a248,ARM-FC757B93807D6BA8677E,INSTITUTIONAL_APPROVAL,false,118
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,8fc293707f6c3d956d9ba4fc63944191396ffc62280ac5276bcf316b850de88c,ARM-72816D4B9B3D68299A1E,INSTITUTIONAL_APPROVAL,false,119
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,8c33aeac8151ad42c393f9a08770c3008f87a26501168ed451348966c0f9759e,ARM-408F233F6CFB982372AF,INSTITUTIONAL_APPROVAL,false,111
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,52d80a5f3ba6ae3bb654ecd678a0071b81d653e8db4e86bc882719264e866ed5,ARM-3E26A351E065F3443081,INSTITUTIONAL_APPROVAL,false,110
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,f44998d7bf11d75b8a1289a170db444dcd333ac54efa86eec61f9ed67f9319e8,ARM-D304AD9A2798DC175681,INSTITUTIONAL_APPROVAL,false,112
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,dbc50fa8ec6d58b57fdce502b13c73a0949ae78b8c2790b4f8f27c290cc72f60,ARM-D6E87BD1BFD99E6CAC01,INSTITUTIONAL_APPROVAL,false,113
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,5de5ce100a9bd5d262795fdb502d2aba7f1313afdae2da36f683a30c958fde4b,ARM-3907D68FB45737C3DEB4,INSTITUTIONAL_APPROVAL,false,114
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,84c1335aa2817fe8ffb57cb1d987e524bf69dc9d2017dabe33a67bf9e73b6b18,ARM-3D01DFF36CC38282BEDF,INSTITUTIONAL_APPROVAL,false,102
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01,COMPLETE,128,true,8ae68b54957ac95c396e258bbb88dff69930e82854b9acf334f04b2849559070,ARM-CA5E208CC1B05B6ABBB5,INSTITUTIONAL_APPROVAL,false,100
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,5c5f011dfe9baabe622556ab74fc8ada35d7e2d0d2e78fa88efb8d80375a4783,ARM-C03734D047B837D8FD9A,INSTITUTIONAL_APPROVAL,false,101
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,8ab268fc4586d0da651bc1fccfeb224fbe2b90ffd2bab6c6ab65bdf3d953fafe,ARM-C5F1144BB1293FD19A67,INSTITUTIONAL_APPROVAL,false,104
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,8532e17f8fc123daf54210731cb6f93889a9670870eaa4e706469af09aab19fe,ARM-AEA50C030774AE8B594B,INSTITUTIONAL_APPROVAL,false,103
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,dd3f98de441d447ae60fce9c7f60380ba25a6ed7fb47afdaf6e2343bec2b119d,ARM-06A310E29CDA0C2F2B32,INSTITUTIONAL_APPROVAL,false,105
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,9ef00e02cb144c7873ff0b9abff89d70d63a63fd148fd65922fa2467b2a48ce3,ARM-013F784E56293F23E9C5,INSTITUTIONAL_APPROVAL,false,107
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,12c9fd47b73f23f5c22619a94d48762e5d43266ac7e4c9498287a2eeebd8092c,ARM-3736E2EB677F0D89D49B,INSTITUTIONAL_APPROVAL,false,106
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,b5eceb6ac1e667c361396684a5145c205f9c6297251fe78c14dbb0603072354a,ARM-A5A5B6400D894184055C,INSTITUTIONAL_APPROVAL,false,108
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,acd2a87065aa2100d9bf75e334738ea9802ea383b76ec02ef61b1268345521ec,ARM-9958DA04AD9BAB9988E3,INSTITUTIONAL_APPROVAL,false,109
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,6,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,c09c09c557b66dbcde000b3f5c6555e139ef78440583c8b57e6d48e325ceb8c2,ARM-BA5687181E5E5EC26EAE,INSTITUTIONAL_APPROVAL,false,127
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,6,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,32f6f79db8e696fd97f2243bc2df24fe031f027b72757bb498a26a95815c1f92,ARM-DBFAF2C7377CDD7D785A,INSTITUTIONAL_APPROVAL,false,126
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,6,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,f6c2a601c66e013bb6b6b23338c5b23a211935233d90b170e4640480eceba8c2,ARM-89B02BA9397BE10902AD,INSTITUTIONAL_APPROVAL,false,122
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,6,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,2b2cd199338b4fa5ca4b73af8829a3c577784c767d96cf779b8083145dce5676,ARM-440A1E32A61047A64D2E,INSTITUTIONAL_APPROVAL,false,121
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,6,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,a751b19fff01e32e564f821fec4bf1d78b06538ff9fd6da09f75f22d61ec9bea,ARM-7380F2405DFB148AFAC3,INSTITUTIONAL_APPROVAL,false,123
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,6,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,915b22512a745664e52d32bbc61b517ee5088d4de4fd29c7f8db040a45e846fb,ARM-42057769F862E4F17A68,INSTITUTIONAL_APPROVAL,false,124
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,6,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,3c8a35ebfc806990def4f6a93d8e52e3d5fa613c414df4d9e9d2d93fc6163f94,ARM-5F2816F06576763762AE,INSTITUTIONAL_APPROVAL,false,125
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,7,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,79bf946b93e71560653ff0a4f2fdabd9ee3d366a37cde214037b2aa770f0f1c3,ARM-17998F27B6F894DA74B4,INSTITUTIONAL_APPROVAL,false,128
