admission_eligible,candidate_identity,exactness,full_canonical_object,object_scope,original_bytes_preserved,reason,source,source_sha256
false,RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ORIGINAL_STRUCTURED_PAYLOAD_HASH_VERIFIED,false,HISTORICAL_RECOMMENDATION_SUMMARY,true,Authoritative summary is not the full RecommendationReport object.,DSI002C2_COMPLETE_STACK_BASELINE,0c211e32eb6879bfb8a694675226b4fd63520040f7eabc165cf7833dc7f5e2d1
