authoritative_fingerprint,candidate_identity,fingerprint_dimensions_complete,fingerprint_parity,reconstructed_fingerprint,source
04afffd61dea32daa9e86e09b807ba8349fbcc5df496f65f8326c764e1aef998,RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,true,true,04afffd61dea32daa9e86e09b807ba8349fbcc5df496f65f8326c764e1aef998,DSI002_EXACT_HASH_OBJECT_CONTRACT
