admitted,candidate_identity,classification,exactness,field_absence_preserved,full_object_rehydrated,historical_enums_preserved,historical_schema,normalized_object_id,source_sha256,symbol
false,RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,OBJECT_CONTRACT_INCOMPLETE,STRUCTURAL_PARSE_ONLY,true,false,true,INTELLIGENCE_RUN_RECOMMENDATION_V1,e7fff1ecc4d1198c73c0fd907f3f35a00bc493dde7d9abb3fdc4f85d43c65588,0c211e32eb6879bfb8a694675226b4fd63520040f7eabc165cf7833dc7f5e2d1,BEL
