candidate_identity,cardinality,condition_ids,proof_complete,set_id,set_type,solution_state
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,UNKNOWN,,true,NONE,INCLUSION_MINIMAL,NO_SUFFICIENT_SET_PROVEN
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,UNKNOWN,,true,NONE,MINIMUM_CARDINALITY,NO_SUFFICIENT_SET_PROVEN
