ambiguous_input_count,candidate_identity,economic_candidate_id,future_input_count,input_manifest_sha256,point_in_time_valid,price_arm,source_lineage_valid
0,RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,c0c15cb11d7cb930a5cc35aed8b14ee364fa1392a315c768ac83ddf0891f48eb,0,628c9bfff6923114c85fbd96aaf5cf0f6da152c544a25513776239a6c57cbbd3,true,RAW,true
